customer_id,home_city,avg_monthly_spend,account_age_days
966,Edmonton,914.27,595
967,Edmonton,1772.58,2695
968,Vancouver,107.19,732
969,Ottawa,1817.36,2088
970,Toronto,1728.32,3212
971,Vancouver,1112.69,254
972,Calgary,762.49,565
973,Calgary,436.66,2973
974,Calgary,1104.9,97
975,Toronto,786.18,2510
976,Vancouver,547.36,1844
977,Toronto,1088.47,1284
978,Edmonton,1197.61,3153
979,Calgary,1431.75,3103
980,Edmonton,404.75,1210
981,Edmonton,1328.03,46
982,Montreal,553.92,493
983,Edmonton,763.77,418
984,Edmonton,854.44,3585
985,Edmonton,1267.02,2190
986,Edmonton,1024.76,2479
987,Edmonton,541.48,865
988,Vancouver,120.62,3109
989,Vancouver,907.9,2646
990,Montreal,744.8,2752
991,Calgary,271.19,1725
992,Edmonton,798.84,2557
993,Vancouver,678.3,1999
994,Calgary,1423.8,1422
995,Edmonton,1887.4,2182
996,Edmonton,1180.6,1204
997,Edmonton,654.19,3479
998,Calgary,716.49,2625
999,Ottawa,395.01,2705
1000,Edmonton,447.33,2624
1001,Montreal,630.7,1653
1002,Montreal,589.95,3471
1003,Edmonton,259.64,782
1004,Ottawa,1432.2,2088
1005,Toronto,1546.39,281
1006,Ottawa,1406.15,1096
1007,Ottawa,1576.19,2109
1008,Edmonton,2196.0,1802
1009,Montreal,400.16,3437
1010,Edmonton,2142.93,2251
1011,Vancouver,539.35,1519
1012,Montreal,988.67,1574
1013,Vancouver,213.39,2243
1014,Vancouver,495.11,2893
1015,Edmonton,1199.99,1031
1016,Ottawa,1016.5,2146
1017,Calgary,532.6,2110
1018,Calgary,716.29,64
1019,Toronto,461.04,3334
1020,Toronto,1198.1,2092
1021,Toronto,1486.54,906
1022,Toronto,401.4,2323
1023,Ottawa,672.09,2483
1024,Ottawa,251.69,3343
1025,Montreal,784.42,153
1026,Toronto,928.44,1527
1027,Toronto,823.35,682
1028,Vancouver,885.81,2109
1029,Edmonton,628.28,1845
1030,Calgary,637.7,1749
1031,Calgary,619.24,3584
1032,Vancouver,485.22,1954
1033,Montreal,525.51,1517
1034,Vancouver,903.71,273
1035,Toronto,1433.07,1078
1036,Montreal,353.38,3278
1037,Ottawa,636.21,1665
1038,Toronto,301.57,3325
1039,Calgary,491.11,1958
1040,Montreal,545.88,2013
1041,Montreal,751.36,1586
1042,Ottawa,738.73,2044
1043,Calgary,668.36,271
1044,Calgary,860.61,238
1045,Montreal,377.69,1752
1046,Toronto,755.13,2194
1047,Vancouver,1033.4,2024
1048,Edmonton,374.38,1583
1049,Montreal,181.24,1094
1050,Toronto,1192.58,2596
1051,Edmonton,308.72,2219
1052,Calgary,475.33,200
1053,Edmonton,1016.34,1667
1054,Ottawa,361.15,2603
1055,Toronto,1145.91,2868
1056,Ottawa,430.35,1068
1057,Calgary,395.05,3378
1058,Montreal,302.66,2389
1059,Calgary,432.97,1614
1060,Vancouver,938.38,2300
1061,Montreal,475.38,3184
1062,Montreal,1195.36,851
1063,Toronto,685.07,574
1064,Montreal,721.93,1624
1065,Montreal,386.8,333
1066,Calgary,1296.18,3054
1067,Ottawa,1038.23,3542
1068,Edmonton,1021.48,2222
1069,Calgary,606.05,3577
1070,Toronto,275.78,278
1071,Montreal,745.31,2319
1072,Vancouver,915.39,1633
1073,Montreal,920.7,1034
1074,Edmonton,849.83,1158
1075,Calgary,829.28,2003
1076,Toronto,428.94,2352
1077,Montreal,443.11,623
1078,Toronto,304.8,2254
1079,Calgary,1203.23,3384
1080,Ottawa,1839.44,67
1081,Ottawa,2828.35,3209
1082,Ottawa,776.37,2229
1083,Ottawa,830.51,1268
1084,Edmonton,621.23,2690
1085,Vancouver,769.14,2266
1086,Ottawa,360.17,2812
1087,Montreal,613.43,324
1088,Ottawa,397.26,243
1089,Edmonton,564.78,2354
1090,Toronto,420.31,1129
1091,Edmonton,915.67,892
1092,Calgary,982.8,1555
1093,Ottawa,815.53,2655
1094,Calgary,444.35,680
1095,Vancouver,289.68,3552
1096,Toronto,989.16,1553
1097,Ottawa,682.85,575
1098,Montreal,175.15,287
1099,Toronto,741.62,3133
1100,Calgary,834.16,439
1101,Calgary,223.04,1546
1102,Calgary,924.91,2450
1103,Ottawa,249.63,1887
1104,Toronto,412.85,980
1105,Vancouver,250.88,420
1106,Vancouver,384.29,2605
1107,Vancouver,291.51,1804
1108,Ottawa,1198.92,204
1109,Ottawa,585.89,685
1110,Toronto,510.07,2066
1111,Edmonton,1263.4,639
1112,Vancouver,1226.87,1447
1113,Vancouver,536.27,480
1114,Vancouver,806.23,2915
1115,Vancouver,466.93,2312
1116,Calgary,641.87,2867
1117,Ottawa,329.61,219
1118,Edmonton,875.74,1389
1119,Montreal,1291.6,998
1120,Calgary,1165.0,2284
1121,Toronto,702.13,3003
1122,Toronto,161.65,853
1123,Vancouver,453.02,2816
1124,Vancouver,641.38,2131
1125,Ottawa,264.76,3013
1126,Ottawa,232.07,324
1127,Ottawa,1492.56,3617
1128,Edmonton,1088.52,1603
1129,Edmonton,915.23,1043
1130,Edmonton,1017.39,691
1131,Calgary,298.39,3595
1132,Montreal,375.63,3227
1133,Montreal,777.75,504
1134,Montreal,813.91,1640
1135,Edmonton,253.48,2685
1136,Toronto,745.45,2168
1137,Montreal,648.57,714
1138,Calgary,1143.98,1334
1139,Montreal,816.26,1362
1140,Edmonton,1588.47,1075
1141,Ottawa,538.18,3507
1142,Calgary,312.8,764
1143,Ottawa,1564.99,2587
1144,Ottawa,841.34,3330
1145,Vancouver,650.9,2907
1146,Calgary,385.24,2924
1147,Edmonton,542.15,604
1148,Montreal,524.23,512
1149,Montreal,303.09,2864
1150,Ottawa,123.01,2733
1151,Calgary,516.43,2715
1152,Edmonton,1032.25,1545
1153,Calgary,1353.63,1924
1154,Ottawa,1169.31,85
1155,Vancouver,1207.82,1083
1156,Edmonton,328.76,1942
1157,Toronto,786.42,485
1158,Ottawa,919.35,500
1159,Calgary,953.36,193
1160,Calgary,642.1,789
1161,Edmonton,730.47,3624
1162,Calgary,1149.76,2549
1163,Ottawa,900.27,3462
1164,Edmonton,997.36,960
1165,Edmonton,501.37,2197
1166,Toronto,967.54,3258
1167,Toronto,724.7,1304
1168,Calgary,1084.78,2408
1169,Ottawa,428.84,2538
1170,Ottawa,1035.14,3042
1171,Edmonton,546.82,3539
1172,Edmonton,1037.85,2256
1173,Calgary,789.42,2138
1174,Vancouver,693.19,3175
1175,Toronto,565.59,2507
1176,Calgary,652.61,1339
1177,Vancouver,517.2,2311
1178,Vancouver,558.27,2017
1179,Vancouver,886.39,858
1180,Toronto,198.43,1897
1181,Edmonton,1029.8,2287
1182,Ottawa,1039.66,3301
1183,Montreal,576.23,2131
1184,Calgary,741.83,626
1185,Calgary,357.99,3605
1186,Vancouver,853.41,2122
1187,Toronto,388.87,1069
1188,Edmonton,59.98,2761
1189,Edmonton,1324.61,1422
1190,Toronto,331.04,1369
1191,Calgary,644.09,3068
1192,Vancouver,758.57,3170
1193,Vancouver,885.26,1926
1194,Montreal,678.99,1380
1195,Edmonton,798.22,3155
1196,Edmonton,567.83,657
1197,Montreal,227.17,2734
1198,Ottawa,663.29,2144
1199,Montreal,955.87,3121
1200,Edmonton,345.21,1552
1201,Ottawa,763.19,3041
1202,Calgary,1765.12,84
1203,Ottawa,637.12,2774
1204,Montreal,657.15,282
1205,Edmonton,213.12,2355
1206,Ottawa,317.38,736
1207,Edmonton,391.73,3517
1208,Montreal,934.53,2814
1209,Vancouver,361.56,408
1210,Ottawa,159.41,3259
1211,Edmonton,843.18,942
1212,Montreal,415.88,2005
1213,Calgary,219.59,338
1214,Ottawa,1000.38,412
1215,Toronto,527.89,903
1216,Toronto,889.08,1964
1217,Edmonton,213.8,1995
1218,Montreal,112.08,3127
1219,Montreal,720.91,627
1220,Calgary,309.45,2743
1221,Edmonton,714.78,51
1222,Edmonton,724.0,1083
1223,Ottawa,669.94,663
1224,Edmonton,1202.4,478
1225,Calgary,2602.16,2145
1226,Ottawa,834.54,3290
1227,Toronto,1764.15,2444
1228,Ottawa,536.96,3121
1229,Toronto,268.92,2171
1230,Vancouver,434.53,224
1231,Montreal,557.28,1282
1232,Montreal,1847.53,3011
1233,Ottawa,693.13,190
1234,Montreal,1227.8,381
1235,Edmonton,509.03,3048
1236,Calgary,470.17,259
1237,Toronto,207.06,3503
1238,Toronto,1814.39,2776
1239,Vancouver,1459.23,2437
1240,Toronto,767.87,1971
1241,Edmonton,577.94,353
1242,Montreal,709.1,1530
1243,Ottawa,261.02,2954
1244,Calgary,888.1,3301
1245,Ottawa,1391.92,1648
1246,Ottawa,1431.38,3068
1247,Ottawa,213.87,2841
1248,Calgary,1221.38,238
1249,Vancouver,262.32,2275
1250,Ottawa,119.4,2260
1251,Vancouver,1247.5,1995
1252,Calgary,483.02,2825
1253,Toronto,1149.04,3249
1254,Montreal,1091.11,2022
1255,Edmonton,1012.87,1189
1256,Toronto,703.88,3588
1257,Vancouver,284.1,3518
1258,Edmonton,558.04,2513
1259,Edmonton,1444.83,2349
1260,Montreal,1165.98,406
1261,Vancouver,576.57,1483
1262,Ottawa,572.11,747
1263,Calgary,961.4,1893
1264,Montreal,734.81,3021
1265,Vancouver,595.38,842
1266,Toronto,915.28,3638
1267,Toronto,897.65,498
1268,Calgary,442.49,385
1269,Ottawa,823.18,3557
1270,Toronto,866.05,393
1271,Calgary,671.82,2691
1272,Toronto,411.63,2793
1273,Ottawa,547.14,1224
1274,Montreal,357.07,262
1275,Montreal,836.39,1146
1276,Montreal,214.82,278
1277,Edmonton,1528.7,2463
1278,Montreal,1355.26,3247
1279,Toronto,878.15,3639
1280,Ottawa,1127.33,2927
1281,Montreal,1084.75,2834
1282,Montreal,741.59,3221
1283,Calgary,605.74,2816
1284,Montreal,563.72,2384
1285,Calgary,1560.36,3636
1286,Toronto,401.79,1197
1287,Ottawa,407.11,1524
1288,Vancouver,1184.05,3310
1289,Toronto,1121.16,1155
1290,Edmonton,583.98,1111
1291,Vancouver,933.2,580
1292,Ottawa,1004.7,1027
1293,Calgary,274.12,2178
1294,Toronto,1404.51,3238
1295,Ottawa,1004.5,523
1296,Edmonton,887.68,2494
1297,Vancouver,1008.99,2804
1298,Montreal,826.24,3272
1299,Edmonton,648.46,2745
1300,Toronto,153.25,594
1301,Montreal,745.54,1799
1302,Calgary,256.13,3477
1303,Montreal,1906.37,3318
1304,Ottawa,641.81,2248
1305,Edmonton,1888.16,3516
1306,Montreal,753.11,2448
1307,Vancouver,467.36,264
1308,Vancouver,1381.85,3338
1309,Calgary,866.87,638
1310,Ottawa,2289.96,1408
1311,Edmonton,459.63,891
1312,Calgary,1414.47,2634
1313,Montreal,1456.73,138
1314,Ottawa,1052.88,2348
1315,Ottawa,1463.55,3159
1316,Vancouver,650.91,2881
1317,Montreal,400.44,1141
1318,Edmonton,494.8,3276
1319,Calgary,722.36,1340
1320,Calgary,1083.99,2491
1321,Toronto,419.38,1864
1322,Vancouver,564.03,274
1323,Edmonton,441.88,40
1324,Ottawa,1195.02,692
1325,Ottawa,1879.81,3413
1326,Vancouver,355.56,3483
1327,Montreal,958.77,1514
1328,Toronto,1280.42,3536
1329,Montreal,616.05,209
1330,Calgary,266.36,3532
1331,Calgary,1374.6,865
1332,Montreal,254.3,163
1333,Calgary,1603.43,2773
1334,Montreal,435.75,1414
1335,Edmonton,227.15,1088
1336,Ottawa,518.73,2780
1337,Edmonton,687.98,1235
1338,Vancouver,777.05,2755
1339,Montreal,1005.43,736
1340,Calgary,819.04,340
1341,Edmonton,1794.23,1206
1342,Toronto,668.43,2236
1343,Toronto,844.83,844
1344,Edmonton,803.59,547
1345,Vancouver,206.94,2741
1346,Ottawa,310.74,1815
1347,Ottawa,724.12,1591
1348,Montreal,905.64,897
1349,Montreal,148.01,94
1350,Edmonton,1840.5,222
1351,Toronto,948.43,2497
1352,Calgary,699.72,319
1353,Calgary,923.2,923
1354,Ottawa,499.89,3327
1355,Vancouver,782.07,1275
1356,Calgary,856.86,2725
1357,Calgary,1383.74,1272
1358,Toronto,632.32,3403
1359,Toronto,259.44,3005
1360,Calgary,393.43,1731
1361,Toronto,601.3,2507
1362,Toronto,280.79,1526
1363,Calgary,364.92,3448
1364,Vancouver,395.9,1327
1365,Edmonton,576.32,3057
1366,Toronto,941.27,2261
1367,Vancouver,559.4,2360
1368,Calgary,978.36,1302
1369,Ottawa,700.12,3044
1370,Edmonton,373.41,2731
1371,Ottawa,865.31,2981
1372,Calgary,788.02,2930
1373,Calgary,993.31,600
1374,Calgary,1112.16,3200
1375,Ottawa,1408.35,3077
1376,Ottawa,959.59,908
1377,Ottawa,772.68,3583
1378,Montreal,995.94,1937
1379,Edmonton,525.06,1195
1380,Edmonton,500.59,838
1381,Ottawa,1516.85,1350
1382,Vancouver,491.25,165
1383,Calgary,402.74,2530
1384,Ottawa,959.29,2592
1385,Calgary,527.9,2447
1386,Vancouver,1105.72,2017
1387,Edmonton,1350.25,1343
1388,Vancouver,440.56,2650
1389,Ottawa,1026.35,3184
1390,Ottawa,483.75,347
1391,Vancouver,609.28,1416
1392,Edmonton,842.25,3633
1393,Ottawa,501.3,3150
1394,Montreal,798.2,3629
1395,Vancouver,640.46,693
1396,Edmonton,1119.91,1713
1397,Edmonton,1121.56,501
1398,Edmonton,502.87,3165
1399,Toronto,853.43,1908
1400,Vancouver,1218.3,911
1401,Ottawa,360.86,356
1402,Vancouver,638.03,2699
1403,Vancouver,831.83,2968
1404,Vancouver,350.44,3212
1405,Vancouver,541.03,3546
1406,Toronto,1690.29,2979
1407,Calgary,490.32,2876
1408,Ottawa,525.07,2968
1409,Toronto,227.18,3645
1410,Vancouver,953.21,1706
1411,Toronto,321.95,2776
1412,Edmonton,646.5,2998
1413,Vancouver,405.33,450
1414,Montreal,797.31,2530
1415,Edmonton,66.66,1256
1416,Montreal,733.75,509
1417,Edmonton,845.28,646
1418,Calgary,549.79,443
1419,Ottawa,571.38,3279
1420,Calgary,508.17,2824
1421,Ottawa,641.35,399
1422,Ottawa,1528.11,2294
1423,Edmonton,1139.7,2420
1424,Montreal,640.98,1910
1425,Vancouver,541.15,2224
1426,Montreal,1079.75,3314
1427,Montreal,767.41,1908
1428,Ottawa,344.56,2417
1429,Vancouver,596.67,2097
1430,Montreal,1438.2,1464
1431,Calgary,931.65,3254
1432,Vancouver,544.85,1528
1433,Vancouver,246.51,2925
1434,Edmonton,794.97,2220
1435,Vancouver,702.4,2509
1436,Toronto,629.03,2782
1437,Calgary,1086.6,2694
1438,Edmonton,938.27,2072
1439,Vancouver,252.64,2258
1440,Ottawa,704.73,1871
1441,Montreal,298.97,1257
1442,Edmonton,513.53,2661
1443,Ottawa,283.57,3211
1444,Calgary,290.77,2583
1445,Toronto,851.99,2825
1446,Toronto,803.73,3035
1447,Ottawa,673.85,1359
1448,Ottawa,485.92,256
1449,Montreal,269.04,1252
1450,Toronto,515.03,2762
1451,Vancouver,805.82,2982
1452,Toronto,795.13,1889
1453,Toronto,1421.58,2848
1454,Vancouver,1309.14,300
1455,Edmonton,689.85,2361
1456,Toronto,511.67,2488
1457,Ottawa,412.07,1868
1458,Calgary,240.09,2623
1459,Vancouver,321.72,1809
1460,Edmonton,806.51,1925
1461,Montreal,975.37,2216
1462,Vancouver,576.72,2903
1463,Toronto,2247.09,930
1464,Toronto,323.86,1116
1465,Ottawa,223.31,1546
1466,Toronto,2225.25,760
1467,Edmonton,259.85,1239
1468,Calgary,571.89,1299
1469,Montreal,434.56,1167
1470,Toronto,841.36,1514
1471,Ottawa,545.76,1857
1472,Montreal,977.11,2549
1473,Calgary,1099.08,1126
1474,Vancouver,238.39,3090
1475,Ottawa,403.34,1765
1476,Vancouver,1024.97,2639
1477,Calgary,1223.62,445
1478,Calgary,755.53,659
1479,Vancouver,877.41,1671
1480,Calgary,1472.1,1355
1481,Toronto,549.98,1825
1482,Toronto,750.69,603
1483,Vancouver,1309.95,1744
1484,Toronto,1355.86,2515
1485,Calgary,644.28,2667
1486,Ottawa,411.74,928
1487,Toronto,640.01,1276
1488,Toronto,677.32,1931
1489,Toronto,402.08,1905
1490,Edmonton,441.45,2896
1491,Vancouver,1356.92,1442
1492,Calgary,900.78,2458
1493,Toronto,573.6,3229
1494,Vancouver,337.44,1110
1495,Calgary,444.84,3009
1496,Calgary,210.37,1234
1497,Edmonton,767.1,1240
1498,Montreal,429.35,2395
1499,Calgary,802.65,2280
1500,Ottawa,1019.05,2019
1501,Edmonton,809.46,867
1502,Vancouver,531.1,378
1503,Vancouver,388.81,3320
1504,Vancouver,305.03,3193
1505,Edmonton,1284.23,3239
1506,Vancouver,789.21,1885
1507,Ottawa,549.77,3232
1508,Calgary,943.82,1743
1509,Ottawa,1170.83,303
1510,Montreal,435.08,748
1511,Calgary,775.47,1016
1512,Vancouver,784.59,1394
1513,Montreal,1437.31,3429
1514,Vancouver,545.08,1234
1515,Vancouver,379.73,2247
1516,Ottawa,825.45,1010
1517,Calgary,988.28,2358
1518,Toronto,738.92,2084
1519,Calgary,1491.76,574
1520,Calgary,544.03,1703
1521,Ottawa,749.65,411
1522,Montreal,252.04,3248
1523,Vancouver,366.05,2578
1524,Toronto,436.86,3437
1525,Edmonton,600.05,3199
1526,Toronto,281.35,824
1527,Vancouver,936.3,2590
1528,Toronto,412.45,392
1529,Toronto,2027.53,3507
1530,Ottawa,421.83,2872
1531,Toronto,705.01,2493
1532,Toronto,653.95,3631
1533,Ottawa,345.84,3095
1534,Vancouver,601.45,3156
1535,Montreal,596.98,392
1536,Toronto,1099.68,115
1537,Toronto,843.23,3509
1538,Toronto,928.56,939
1539,Montreal,1086.29,1573
1540,Edmonton,937.06,186
1541,Calgary,771.75,2285
1542,Vancouver,434.32,3001
1543,Toronto,743.51,3077
1544,Edmonton,383.65,2134
1545,Vancouver,629.02,2424
1546,Edmonton,580.98,1889
1547,Montreal,603.35,1645
1548,Ottawa,283.31,2037
1549,Calgary,67.81,3417
1550,Toronto,517.84,943
1551,Vancouver,1228.83,1732
1552,Ottawa,698.96,2207
1553,Edmonton,1179.49,2093
1554,Edmonton,385.3,141
1555,Calgary,502.24,1070
1556,Toronto,2094.84,2368
1557,Ottawa,400.48,2542
1558,Montreal,918.34,2688
1559,Ottawa,917.53,3618
1560,Ottawa,861.11,2466
1561,Vancouver,924.92,2128
1562,Vancouver,396.78,1232
1563,Vancouver,533.15,1370
1564,Ottawa,86.52,3021
1565,Edmonton,1464.03,1726
1566,Calgary,921.79,2620
1567,Ottawa,437.18,479
1568,Edmonton,388.04,494
1569,Ottawa,1240.69,810
1570,Ottawa,417.87,736
1571,Toronto,436.31,2227
1572,Calgary,336.09,2336
1573,Montreal,1020.41,2049
1574,Montreal,1169.89,1077
1575,Toronto,583.12,2117
1576,Vancouver,1174.12,462
1577,Edmonton,819.9,1741
1578,Montreal,322.62,590
1579,Toronto,1405.58,307
1580,Edmonton,333.72,629
1581,Vancouver,608.78,432
1582,Vancouver,584.14,1759
1583,Edmonton,523.04,2005
1584,Calgary,162.14,2228
1585,Edmonton,1857.35,1621
1586,Vancouver,179.88,668
1587,Montreal,1454.22,105
1588,Toronto,379.5,2609
1589,Ottawa,463.28,3587
1590,Toronto,1375.8,1047
1591,Montreal,870.7,771
1592,Calgary,258.21,1157
1593,Calgary,254.43,806
1594,Toronto,798.7,839
1595,Montreal,329.85,1820
1596,Toronto,894.14,2872
1597,Edmonton,946.47,2608
1598,Montreal,406.08,3504
1599,Ottawa,479.1,1323
1600,Montreal,813.75,1812
1601,Vancouver,394.61,1406
1602,Montreal,699.53,182
1603,Montreal,2165.05,1436
1604,Vancouver,836.2,973
1605,Toronto,527.58,1762
1606,Ottawa,1962.12,602
1607,Toronto,1061.67,2714
1608,Edmonton,335.22,3080
1609,Vancouver,378.3,3508
1610,Toronto,196.37,337
1611,Montreal,805.23,455
1612,Toronto,139.7,3528
1613,Montreal,1960.78,3100
1614,Montreal,567.04,2160
1615,Toronto,1098.71,1193
1616,Vancouver,536.02,1904
1617,Montreal,797.08,1969
1618,Edmonton,613.8,3097
1619,Toronto,687.71,1946
1620,Ottawa,1292.4,129
1621,Vancouver,1643.58,2562
1622,Toronto,1572.99,2843
1623,Ottawa,3092.14,1109
1624,Toronto,422.98,452
1625,Edmonton,842.34,544
1626,Ottawa,429.34,3073
1627,Edmonton,1262.76,1650
1628,Edmonton,346.27,1945
1629,Calgary,1305.01,3507
1630,Toronto,753.62,251
1631,Edmonton,635.04,775
1632,Ottawa,679.46,3046
1633,Toronto,305.71,1985
1634,Ottawa,323.67,128
1635,Calgary,761.53,2574
1636,Edmonton,758.5,530
1637,Toronto,441.96,2861
1638,Edmonton,563.24,2918
1639,Vancouver,883.63,3014
1640,Vancouver,393.21,1712
1641,Montreal,179.18,999
1642,Toronto,1493.45,3220
1643,Calgary,793.04,2052
1644,Edmonton,493.68,2330
1645,Toronto,428.49,524
1646,Vancouver,390.69,2287
1647,Calgary,1259.95,2129
1648,Edmonton,270.71,1087
1649,Ottawa,841.09,2806
1650,Ottawa,840.67,513
1651,Vancouver,1030.93,2634
1652,Toronto,523.85,3509
1653,Toronto,1422.82,2083
1654,Edmonton,1048.32,409
1655,Toronto,512.79,2032
1656,Vancouver,415.56,1945
1657,Ottawa,614.84,2028
1658,Ottawa,502.06,1016
1659,Ottawa,372.02,2296
1660,Vancouver,697.66,986
1661,Edmonton,565.54,2049
1662,Edmonton,1612.82,2182
1663,Vancouver,501.55,2368
1664,Edmonton,413.11,2918
1665,Edmonton,670.86,3224
1666,Calgary,778.37,2843
1667,Montreal,813.58,2911
1668,Montreal,808.95,3175
1669,Edmonton,684.56,907
1670,Montreal,655.03,1090
1671,Montreal,949.57,1959
1672,Edmonton,349.79,1716
1673,Vancouver,415.04,2571
1674,Montreal,223.51,63
1675,Montreal,353.65,533
1676,Ottawa,1190.8,2733
1677,Toronto,926.68,3005
1678,Calgary,1732.9,1124
1679,Ottawa,1505.66,1155
1680,Edmonton,931.23,2062
1681,Ottawa,730.49,1757
1682,Toronto,678.59,642
1683,Toronto,132.7,1841
1684,Montreal,634.1,2996
1685,Calgary,463.08,2670
1686,Edmonton,364.31,2988
1687,Calgary,847.07,2360
1688,Calgary,588.44,3206
1689,Ottawa,703.64,934
1690,Toronto,329.09,196
1691,Montreal,1073.96,442
1692,Ottawa,500.03,3622
1693,Edmonton,821.16,2348
1694,Calgary,526.84,926
1695,Toronto,113.17,3121
1696,Montreal,866.95,1150
1697,Calgary,612.2,2192
1698,Toronto,212.08,932
1699,Calgary,302.05,373
1700,Ottawa,1091.86,998
1701,Vancouver,219.96,855
1702,Vancouver,491.8,2030
1703,Montreal,1817.49,104
1704,Vancouver,879.9,898
1705,Ottawa,1007.14,2085
1706,Ottawa,557.55,1455
1707,Ottawa,198.26,2332
1708,Ottawa,743.93,2403
1709,Vancouver,316.95,3524
1710,Vancouver,295.93,3056
1711,Calgary,693.97,856
1712,Calgary,332.46,2537
1713,Ottawa,647.07,2300
1714,Montreal,424.11,2181
1715,Edmonton,633.62,2922
1716,Ottawa,471.8,564
1717,Edmonton,644.27,1388
1718,Calgary,1436.32,2984
1719,Calgary,1020.18,3259
1720,Edmonton,601.61,164
1721,Toronto,1309.28,1736
1722,Montreal,828.02,986
1723,Edmonton,1258.94,637
1724,Montreal,238.4,236
1725,Edmonton,335.08,1977
1726,Montreal,738.79,2446
1727,Ottawa,592.54,1953
1728,Edmonton,645.2,1363
1729,Calgary,906.7,2822
1730,Toronto,743.17,2390
1731,Montreal,1076.17,3318
1732,Ottawa,1059.52,1286
1733,Montreal,345.88,895
1734,Ottawa,116.73,1679
1735,Ottawa,330.87,1864
1736,Montreal,316.38,1687
1737,Edmonton,674.59,3043
1738,Toronto,669.42,195
1739,Toronto,570.87,1940
1740,Vancouver,846.6,1587
1741,Calgary,2268.15,793
1742,Montreal,563.21,2350
1743,Calgary,757.07,2930
1744,Toronto,645.11,2006
1745,Vancouver,445.18,337
1746,Ottawa,911.56,302
1747,Ottawa,546.18,1556
1748,Calgary,385.66,2448
1749,Montreal,404.9,1164
1750,Montreal,1098.21,1148
1751,Ottawa,898.59,3143
1752,Ottawa,477.22,82
1753,Edmonton,838.56,318
1754,Calgary,649.7,593
1755,Edmonton,764.77,3590
1756,Vancouver,437.72,1831
1757,Calgary,323.21,603
1758,Edmonton,544.29,1153
1759,Edmonton,361.66,3539
1760,Edmonton,343.95,2543
1761,Calgary,248.55,839
1762,Calgary,117.49,901
1763,Toronto,482.6,301
1764,Edmonton,1215.33,2827
1765,Edmonton,1047.81,527
1766,Ottawa,1557.55,1067
1767,Edmonton,334.0,1291
1768,Calgary,945.69,2277
1769,Toronto,599.9,2224
1770,Vancouver,405.35,2923
1771,Calgary,1137.27,1106
1772,Calgary,603.61,1425
1773,Calgary,178.95,1436
1774,Calgary,1041.43,199
1775,Montreal,805.27,2700
1776,Toronto,697.73,1968
1777,Vancouver,289.93,1751
1778,Toronto,746.71,3633
1779,Vancouver,1438.46,677
1780,Montreal,792.27,3537
1781,Toronto,222.87,2492
1782,Calgary,827.69,830
1783,Toronto,797.12,2486
1784,Ottawa,990.19,2765
1785,Montreal,784.14,1342
1786,Vancouver,344.74,1278
1787,Vancouver,675.36,3053
1788,Toronto,550.17,610
1789,Calgary,724.03,78
1790,Montreal,1160.94,2440
1791,Edmonton,423.25,3311
1792,Ottawa,1690.15,1843
1793,Calgary,824.56,518
1794,Vancouver,1044.81,1982
1795,Calgary,965.73,941
1796,Vancouver,805.32,3025
1797,Ottawa,892.93,2245
1798,Vancouver,34.52,1248
1799,Calgary,964.69,2290
1800,Edmonton,363.08,2444
1801,Toronto,625.66,2487
1802,Calgary,802.03,1355
1803,Calgary,1190.45,2095
1804,Vancouver,363.15,184
1805,Toronto,490.24,1490
1806,Toronto,532.66,1398
1807,Toronto,729.25,1965
1808,Calgary,553.26,3469
1809,Toronto,895.25,3481
1810,Ottawa,184.47,1779
1811,Vancouver,595.88,2369
1812,Edmonton,1517.87,421
1813,Montreal,554.17,1775
1814,Calgary,826.38,2519
1815,Ottawa,1087.92,2501
1816,Toronto,810.81,3517
1817,Vancouver,1774.57,1717
1818,Vancouver,684.85,3316
1819,Toronto,921.1,3572
1820,Vancouver,747.12,2100
1821,Vancouver,1348.76,361
1822,Montreal,505.36,1392
1823,Vancouver,1854.57,2798
1824,Ottawa,430.06,2132
1825,Montreal,1599.12,3419
1826,Ottawa,335.37,2983
1827,Toronto,938.16,258
1828,Ottawa,649.7,3147
1829,Edmonton,1075.19,1323
1830,Ottawa,838.21,2994
1831,Calgary,1042.38,1868
1832,Ottawa,327.53,1678
1833,Edmonton,210.1,292
1834,Toronto,292.17,460
1835,Calgary,287.11,2184
1836,Toronto,324.85,2090
1837,Ottawa,448.78,2038
1838,Vancouver,446.25,596
1839,Vancouver,658.95,1875
1840,Edmonton,380.47,250
1841,Calgary,400.56,551
1842,Toronto,574.79,1835
1843,Montreal,1159.13,2263
1844,Ottawa,499.97,2402
1845,Montreal,633.03,3584
1846,Edmonton,695.86,3122
1847,Calgary,350.52,1404
1848,Edmonton,530.72,2863
1849,Edmonton,421.39,376
1850,Toronto,1097.56,3133
1851,Toronto,1046.88,1429
1852,Vancouver,394.22,2781
1853,Calgary,625.76,3543
1854,Toronto,921.51,2575
1855,Toronto,785.57,3361
1856,Ottawa,835.12,66
1857,Calgary,351.95,647
1858,Edmonton,1566.58,2296
1859,Edmonton,443.23,1986
1860,Montreal,435.23,466
1861,Montreal,268.05,2630
1862,Vancouver,590.18,242
1863,Ottawa,1228.51,3616
1864,Calgary,780.95,596
1865,Ottawa,618.47,1642
1866,Calgary,1003.88,3010
1867,Toronto,1211.38,1890
1868,Montreal,1045.55,2722
1869,Toronto,166.7,2577
