transaction_id,customer_id,category,amount,timestamp,fraud_score
36080,246,electronics,7.98,2025-07-02 09:42:06,0.9994
40618,1115,electronics,13.3,2025-07-24 12:09:31,0.9994
52494,1702,jewelry,11.24,2025-09-23 04:55:50,0.9994
10504,1608,electronics,5.76,2025-02-23 13:33:59,0.9994
17440,757,electronics,7.37,2025-03-29 14:16:50,0.9994
36176,1206,electronics,9.37,2025-07-02 19:31:04,0.9994
45229,1151,jewelry,1.86,2025-08-17 02:57:10,0.9994
45231,1151,jewelry,1.27,2025-08-17 02:58:00,0.9994
41824,210,electronics,11.33,2025-07-30 14:40:03,0.9994
42905,1954,jewelry,6.53,2025-08-05 04:27:48,0.9994
45232,1151,electronics,6.41,2025-08-17 02:59:19,0.9994
30061,119,atm_withdrawal,4.27,2025-06-02 01:05:18,0.9994
1137,1993,electronics,11.05,2025-01-06 20:46:58,0.9994
57278,501,electronics,2.74,2025-10-16 23:09:23,0.9994
48828,1441,online_retail,729.74,2025-09-04 01:59:30,0.9994
52789,810,electronics,10.33,2025-09-24 17:56:39,0.9994
2994,138,online_retail,7.78,2025-01-16 01:14:13,0.9994
9077,1848,online_retail,1883.49,2025-02-16 03:38:04,0.9994
52141,1831,online_retail,8.51,2025-09-21 07:39:27,0.9994
8196,1157,electronics,11.45,2025-02-11 09:00:47,0.9994
21167,976,online_retail,2.31,2025-04-18 01:33:10,0.9994
20877,465,electronics,8.42,2025-04-16 13:39:18,0.9994
9306,227,online_retail,10.32,2025-02-17 07:01:58,0.9994
39559,427,online_retail,14.22,2025-07-19 15:40:49,0.9994
27299,848,jewelry,14.36,2025-05-19 04:22:08,0.9994
552,1926,online_retail,2.54,2025-01-03 19:38:37,0.9994
26059,1283,electronics,8.56,2025-05-12 18:38:07,0.9994
50017,1520,electronics,8.63,2025-09-10 07:56:02,0.9994
49318,947,electronics,5.06,2025-09-06 17:04:35,0.9994
21203,1935,electronics,9.74,2025-04-18 05:33:10,0.9994
31337,910,electronics,14.74,2025-06-08 05:58:57,0.9994
14854,1239,online_retail,11.0,2025-03-16 22:30:15,0.9994
54988,1529,electronics,7.99,2025-10-05 12:39:00,0.9994
48859,1385,electronics,8.55,2025-09-04 05:07:39,0.9994
37308,1048,electronics,11.32,2025-07-08 12:53:28,0.9994
20400,1821,electronics,14.15,2025-04-14 00:03:17,0.9994
48532,1563,electronics,9.0,2025-09-02 16:23:43,0.9994
19602,1788,electronics,3.66,2025-04-09 22:56:01,0.9994
9171,239,jewelry,9.77,2025-02-16 13:33:33,0.9994
4447,405,jewelry,7.64,2025-01-23 12:33:45,0.9993
39661,1216,atm_withdrawal,6.56,2025-07-20 03:12:30,0.9993
21168,976,online_retail,13.5,2025-04-18 01:33:42,0.9993
10579,770,electronics,10.43,2025-02-23 22:28:48,0.9993
30617,1364,electronics,6.58,2025-06-04 18:40:20,0.9993
10655,359,atm_withdrawal,14.35,2025-02-24 05:33:27,0.9993
17046,1235,electronics,8.6,2025-03-27 15:43:42,0.9993
57279,501,electronics,1.66,2025-10-16 23:09:39,0.9993
47683,284,online_retail,14.47,2025-08-29 13:11:48,0.9993
36560,1204,electronics,8.92,2025-07-04 20:02:20,0.9993
47282,421,electronics,7.41,2025-08-27 14:32:24,0.9993
52493,1702,online_retail,5.62,2025-09-23 04:54:29,0.9992
37790,1697,electronics,7.27,2025-07-10 19:47:23,0.9992
37791,1697,electronics,8.91,2025-07-10 19:47:56,0.9992
39662,1216,jewelry,10.61,2025-07-20 03:13:56,0.9992
20071,814,atm_withdrawal,12.76,2025-04-12 07:14:56,0.9992
48020,442,atm_withdrawal,13.61,2025-08-31 03:54:53,0.9992
14853,1239,online_retail,6.08,2025-03-16 22:28:51,0.9992
11853,389,electronics,14.24,2025-03-01 23:23:51,0.9992
19831,1352,electronics,8.27,2025-04-11 01:32:59,0.9992
6435,306,online_retail,5.2,2025-02-02 08:05:56,0.9992
23799,800,jewelry,12.15,2025-05-01 09:21:52,0.9992
38242,124,electronics,7.58,2025-07-13 02:11:14,0.9992
20069,814,jewelry,12.59,2025-04-12 07:12:53,0.9992
36619,382,online_retail,7.88,2025-07-05 01:53:43,0.9992
54989,1529,electronics,3.96,2025-10-05 12:39:38,0.9992
28483,1634,jewelry,12.74,2025-05-25 08:48:28,0.9992
2212,473,online_retail,3707.39,2025-01-12 03:30:56,0.9992
21770,137,online_retail,7.38,2025-04-21 01:23:16,0.9992
38832,198,online_retail,1196.42,2025-07-16 00:49:34,0.9992
22793,1029,electronics,13.71,2025-04-26 07:44:30,0.9992
36110,330,atm_withdrawal,5.57,2025-07-02 12:05:53,0.9992
10724,18,online_retail,14.27,2025-02-24 13:04:59,0.9992
11059,680,online_retail,4448.44,2025-02-26 03:49:57,0.9992
16078,1482,electronics,3.63,2025-03-22 22:14:35,0.9992
46878,1287,electronics,11.97,2025-08-25 15:39:50,0.9991
41949,1721,online_retail,1774.51,2025-07-31 04:31:07,0.9991
30710,435,atm_withdrawal,9.88,2025-06-05 04:46:17,0.9991
10586,1049,electronics,2.07,2025-02-23 22:39:33,0.9991
25135,1765,online_retail,2081.74,2025-05-08 01:19:37,0.9991
14092,869,jewelry,13.98,2025-03-13 06:47:41,0.9991
8153,1375,online_retail,7.58,2025-02-11 05:05:52,0.9991
5175,1128,online_retail,3255.98,2025-01-27 02:37:13,0.9991
19832,1352,online_retail,13.9,2025-04-11 01:33:19,0.9991
54821,1557,online_retail,3.76,2025-10-04 18:02:45,0.9991
52835,879,electronics,4.33,2025-09-24 22:39:57,0.9991
20787,570,online_retail,13.84,2025-04-16 01:09:20,0.9991
38830,1402,electronics,13.79,2025-07-16 00:35:46,0.9991
38980,125,atm_withdrawal,8.79,2025-07-16 18:09:06,0.9991
9301,978,online_retail,13.87,2025-02-17 06:40:14,0.9991
6019,1035,jewelry,6.71,2025-01-31 08:10:36,0.9991
14048,1299,online_retail,815.45,2025-03-13 01:19:59,0.9991
32207,1453,electronics,6.41,2025-06-12 16:04:50,0.9991
45564,1451,atm_withdrawal,3.03,2025-08-18 22:13:08,0.9991
35129,617,jewelry,13.3,2025-06-27 10:08:21,0.9991
29170,1027,jewelry,14.4,2025-05-28 18:49:41,0.9991
56910,533,online_retail,1074.51,2025-10-15 04:30:12,0.999
10505,1608,online_retail,2.43,2025-02-23 13:34:10,0.999
13648,1651,online_retail,1325.2,2025-03-11 02:18:23,0.999
27838,1931,online_retail,4039.01,2025-05-22 03:37:31,0.999
54689,396,online_retail,773.39,2025-10-04 03:45:41,0.999
44612,113,online_retail,913.76,2025-08-14 00:21:06,0.999
52833,879,atm_withdrawal,13.95,2025-09-24 22:38:45,0.999
4372,344,online_retail,2384.23,2025-01-23 03:34:45,0.999
29721,740,electronics,6.62,2025-05-31 08:45:17,0.999
40975,220,online_retail,14.1,2025-07-26 10:41:30,0.999
17702,1642,online_retail,3060.55,2025-03-31 01:28:30,0.999
2992,138,online_retail,8.54,2025-01-16 01:12:29,0.9989
33546,1377,online_retail,1711.81,2025-06-19 01:59:50,0.9989
55819,626,jewelry,2.84,2025-10-09 23:14:54,0.9989
2995,138,online_retail,12.35,2025-01-16 01:14:49,0.9989
57655,819,online_retail,12.12,2025-10-18 20:37:09,0.9989
12335,82,jewelry,1.18,2025-03-04 06:09:00,0.9989
21388,171,online_retail,1948.38,2025-04-19 03:09:08,0.9989
45810,1108,online_retail,2160.1,2025-08-20 03:25:34,0.9989
16080,1482,electronics,13.09,2025-03-22 22:16:03,0.9989
40520,394,online_retail,2278.57,2025-07-24 02:21:42,0.9989
41404,1142,atm_withdrawal,6.33,2025-07-28 12:49:47,0.9989
7530,430,online_retail,1909.05,2025-02-08 02:35:03,0.9989
20063,1197,jewelry,11.85,2025-04-12 06:48:10,0.9989
28310,1389,electronics,4.57,2025-05-24 11:12:01,0.9989
27158,521,electronics,11.62,2025-05-18 09:55:10,0.9989
52476,483,online_retail,744.52,2025-09-23 03:36:43,0.9989
20984,1450,online_retail,1090.26,2025-04-17 02:53:56,0.9989
25772,274,online_retail,2447.29,2025-05-11 04:39:32,0.9989
50400,385,online_retail,3.02,2025-09-12 07:25:06,0.9988
47105,1794,electronics,13.6,2025-08-26 19:51:42,0.9988
30616,1364,jewelry,14.34,2025-06-04 18:39:57,0.9988
55817,626,jewelry,2.3,2025-10-09 23:13:32,0.9988
27496,1300,online_retail,8.16,2025-05-20 04:41:10,0.9988
15321,1812,electronics,5.03,2025-03-19 08:24:26,0.9988
19622,1139,online_retail,1834.94,2025-04-10 00:52:54,0.9988
12254,1664,jewelry,11.81,2025-03-03 20:59:57,0.9988
15285,174,online_retail,1184.17,2025-03-19 03:41:06,0.9988
20070,814,online_retail,11.17,2025-04-12 07:13:49,0.9988
27494,1300,online_retail,8.9,2025-05-20 04:39:38,0.9988
20398,1821,atm_withdrawal,13.45,2025-04-14 00:01:59,0.9988
8504,1981,online_retail,926.75,2025-02-13 01:26:02,0.9988
8614,894,online_retail,2.16,2025-02-13 15:15:10,0.9988
37310,1048,atm_withdrawal,13.58,2025-07-08 12:54:55,0.9988
8719,179,online_retail,682.62,2025-02-14 03:04:07,0.9988
23519,1817,online_retail,3776.22,2025-04-30 01:00:36,0.9988
551,1926,electronics,10.09,2025-01-03 19:38:30,0.9988
870,460,electronics,3.91,2025-01-05 07:37:37,0.9987
13471,83,atm_withdrawal,2454.12,2025-03-10 03:04:31,0.9987
1826,241,online_retail,5990.06,2025-01-10 03:43:47,0.9987
32938,1211,online_retail,3100.58,2025-06-16 04:57:56,0.9987
51692,1423,online_retail,1241.0,2025-09-19 01:11:34,0.9987
51815,1977,atm_withdrawal,11.18,2025-09-19 14:34:04,0.9987
6982,399,atm_withdrawal,3369.83,2025-02-05 01:09:20,0.9987
49956,680,atm_withdrawal,2761.57,2025-09-10 01:42:18,0.9987
44046,1622,online_retail,5051.35,2025-08-11 00:58:11,0.9987
14369,1216,electronics,14.16,2025-03-14 15:00:31,0.9987
16514,1267,electronics,6.52,2025-03-24 23:43:38,0.9987
55089,133,online_retail,855.42,2025-10-06 00:43:12,0.9987
58804,1957,online_retail,1.54,2025-10-24 21:21:50,0.9987
34727,709,atm_withdrawal,1621.08,2025-06-25 03:44:11,0.9987
34714,1058,jewelry,1286.21,2025-06-25 02:33:21,0.9987
12310,1135,online_retail,569.98,2025-03-04 03:25:11,0.9987
10184,1195,atm_withdrawal,3.6,2025-02-21 18:06:32,0.9987
37305,1809,electronics,13.08,2025-07-08 12:36:28,0.9987
33971,144,jewelry,3521.15,2025-06-21 01:58:37,0.9987
2993,138,online_retail,14.12,2025-01-16 01:12:52,0.9987
37225,1416,jewelry,1887.15,2025-07-08 03:08:45,0.9987
21777,473,online_retail,1902.49,2025-04-21 02:22:50,0.9986
20566,305,electronics,11.28,2025-04-14 22:30:56,0.9986
2819,1681,jewelry,1322.38,2025-01-15 03:46:41,0.9986
8501,1663,online_retail,1570.88,2025-02-13 00:33:45,0.9986
52142,1831,online_retail,11.2,2025-09-21 07:39:43,0.9986
11536,459,electronics,1.03,2025-02-28 09:28:36,0.9986
12306,398,atm_withdrawal,1558.98,2025-03-04 02:56:01,0.9986
52449,1208,jewelry,7.31,2025-09-23 00:02:48,0.9986
28312,1389,jewelry,14.55,2025-05-24 11:13:14,0.9986
29479,1892,online_retail,664.73,2025-05-30 04:50:26,0.9986
18666,1922,jewelry,3516.53,2025-04-05 00:02:29,0.9986
42310,1852,jewelry,839.19,2025-08-02 00:26:23,0.9986
11261,1921,jewelry,768.83,2025-02-27 03:56:03,0.9986
44810,1411,atm_withdrawal,819.5,2025-08-15 00:15:01,0.9986
41077,1508,jewelry,1815.05,2025-07-27 00:27:04,0.9986
51653,1302,online_retail,9.1,2025-09-18 20:58:09,0.9986
2204,1449,online_retail,6.39,2025-01-12 02:32:58,0.9985
8113,765,atm_withdrawal,1570.44,2025-02-11 00:37:01,0.9985
6437,306,electronics,11.0,2025-02-02 08:07:54,0.9985
37181,1358,online_retail,14.69,2025-07-07 20:45:06,0.9985
49753,912,jewelry,3.31,2025-09-09 00:53:51,0.9985
52448,1208,jewelry,14.08,2025-09-23 00:01:30,0.9985
40111,1117,online_retail,5.27,2025-07-22 04:18:23,0.9985
14488,1907,atm_withdrawal,916.09,2025-03-15 02:41:17,0.9985
14856,1239,electronics,8.89,2025-03-16 22:32:43,0.9985
9666,1380,jewelry,1745.62,2025-02-19 01:35:26,0.9985
27495,1300,electronics,6.39,2025-05-20 04:40:06,0.9985
23549,712,jewelry,911.62,2025-04-30 04:10:04,0.9985
48019,442,online_retail,7.93,2025-08-31 03:54:03,0.9985
9581,1280,online_retail,8.46,2025-02-18 16:03:25,0.9985
35917,892,electronics,7.69,2025-07-01 17:47:21,0.9984
36178,1206,atm_withdrawal,14.52,2025-07-02 19:31:44,0.9984
31683,933,atm_withdrawal,884.58,2025-06-10 02:02:37,0.9984
31685,1244,jewelry,949.88,2025-06-10 02:34:31,0.9984
54896,1217,online_retail,1.84,2025-10-05 01:35:59,0.9984
10585,1049,jewelry,10.58,2025-02-23 22:38:19,0.9984
38241,124,electronics,11.63,2025-07-13 02:10:49,0.9984
26319,548,atm_withdrawal,1756.02,2025-05-14 00:19:02,0.9984
37826,195,online_retail,1603.77,2025-07-11 00:05:12,0.9984
12412,1390,online_retail,13.78,2025-03-04 15:18:55,0.9984
43287,110,jewelry,836.83,2025-08-07 01:37:47,0.9984
4336,614,online_retail,773.08,2025-01-23 00:20:32,0.9984
56421,1708,online_retail,3.17,2025-10-12 18:08:51,0.9984
13665,1573,atm_withdrawal,1814.66,2025-03-11 04:08:24,0.9984
17967,1969,atm_withdrawal,9.68,2025-04-01 09:32:15,0.9984
37672,100,atm_withdrawal,13.71,2025-07-10 06:04:06,0.9983
35586,1215,atm_withdrawal,10.77,2025-06-29 17:24:51,0.9983
7939,76,atm_withdrawal,935.84,2025-02-10 01:59:05,0.9983
32804,1372,online_retail,8.04,2025-06-15 13:15:14,0.9983
38053,1408,online_retail,1679.05,2025-07-12 02:44:56,0.9983
6419,1963,electronics,12.08,2025-02-02 07:18:53,0.9983
43500,37,atm_withdrawal,1026.6,2025-08-08 03:28:34,0.9983
10640,447,atm_withdrawal,4184.32,2025-02-24 03:38:11,0.9983
42683,1043,online_retail,1390.34,2025-08-04 00:29:15,0.9983
57514,568,atm_withdrawal,2166.92,2025-10-18 03:11:11,0.9983
3384,184,jewelry,1737.51,2025-01-18 04:08:50,0.9983
34471,1466,electronics,14.4,2025-06-23 19:13:44,0.9983
20961,1427,jewelry,650.06,2025-04-17 00:37:54,0.9983
25926,820,atm_withdrawal,4686.83,2025-05-12 03:25:13,0.9982
32300,1776,online_retail,817.48,2025-06-13 03:10:17,0.9982
45809,432,online_retail,1749.64,2025-08-20 03:25:32,0.9982
17969,1969,electronics,2.21,2025-04-01 09:33:59,0.9982
43086,571,atm_withdrawal,1275.44,2025-08-06 02:56:16,0.9982
20399,1821,electronics,14.6,2025-04-14 00:02:59,0.9982
21382,1631,online_retail,2302.98,2025-04-19 02:14:12,0.9981
31901,1963,jewelry,584.36,2025-06-11 03:28:42,0.9981
33339,647,atm_withdrawal,770.87,2025-06-18 00:47:50,0.9981
2010,1523,online_retail,630.27,2025-01-11 02:54:38,0.9981
40109,1117,electronics,14.22,2025-07-22 04:16:34,0.9981
28484,1634,jewelry,14.32,2025-05-25 08:48:38,0.9981
5196,677,atm_withdrawal,1775.64,2025-01-27 04:54:47,0.9981
43003,1931,online_retail,4.96,2025-08-05 15:52:53,0.9981
27306,1136,atm_withdrawal,1000.9,2025-05-19 04:53:38,0.9981
27637,717,atm_withdrawal,3736.73,2025-05-21 00:15:06,0.9981
38991,407,online_retail,13.37,2025-07-16 19:35:35,0.998
35918,892,jewelry,13.31,2025-07-01 17:48:02,0.998
23966,1303,online_retail,2354.38,2025-05-02 04:52:53,0.998
37413,1868,atm_withdrawal,1400.43,2025-07-09 01:01:22,0.998
8497,1134,atm_withdrawal,1570.21,2025-02-13 00:15:11,0.998
7724,101,atm_withdrawal,3562.25,2025-02-09 01:39:21,0.998
23731,1094,atm_withdrawal,1400.28,2025-05-01 01:25:13,0.998
3197,355,online_retail,1527.73,2025-01-17 02:45:09,0.998
2209,1334,atm_withdrawal,936.87,2025-01-12 03:17:29,0.998
48018,442,atm_withdrawal,8.4,2025-08-31 03:53:21,0.998
16727,1653,jewelry,2866.4,2025-03-26 03:14:10,0.998
15094,987,jewelry,940.25,2025-03-18 03:20:44,0.998
36410,182,online_retail,4143.96,2025-07-04 02:36:07,0.998
39272,1196,jewelry,14.42,2025-07-18 04:29:06,0.998
38737,353,electronics,14.56,2025-07-15 12:04:37,0.998
54510,1663,atm_withdrawal,778.0,2025-10-03 04:44:18,0.998
19836,1353,electronics,1458.94,2025-04-11 02:19:27,0.998
45314,1476,jewelry,14.81,2025-08-17 12:16:50,0.9979
31696,747,atm_withdrawal,905.6,2025-06-10 03:53:58,0.9979
45618,1883,atm_withdrawal,1801.01,2025-08-19 03:48:48,0.9979
54910,1795,electronics,3242.54,2025-10-05 02:59:26,0.9979
11034,351,atm_withdrawal,2450.3,2025-02-26 01:29:05,0.9979
50961,474,atm_withdrawal,1189.42,2025-09-15 04:09:12,0.9979
7009,629,atm_withdrawal,1123.16,2025-02-05 03:26:59,0.9979
8145,877,jewelry,954.24,2025-02-11 04:16:59,0.9979
43665,754,atm_withdrawal,4083.29,2025-08-09 02:12:12,0.9979
49397,1989,electronics,1773.24,2025-09-07 03:20:51,0.9979
27497,408,jewelry,2489.9,2025-05-20 04:58:08,0.9979
47181,525,jewelry,964.93,2025-08-27 02:15:39,0.9979
10054,1973,electronics,1024.81,2025-02-21 02:05:23,0.9979
10836,1475,atm_withdrawal,1709.92,2025-02-25 00:42:14,0.9979
8327,1147,jewelry,1082.64,2025-02-12 02:24:51,0.9979
48869,1109,jewelry,4.08,2025-09-04 06:13:17,0.9979
18108,19,atm_withdrawal,975.76,2025-04-02 03:51:49,0.9979
40720,1269,atm_withdrawal,845.48,2025-07-25 03:54:15,0.9979
27058,967,jewelry,11.95,2025-05-17 22:09:14,0.9979
17352,1988,atm_withdrawal,1269.01,2025-03-29 02:22:33,0.9979
29036,1930,jewelry,2941.73,2025-05-28 01:25:24,0.9979
28651,183,jewelry,1283.06,2025-05-26 03:11:59,0.9979
19641,1965,jewelry,674.25,2025-04-10 03:35:24,0.9979
4784,277,atm_withdrawal,2639.56,2025-01-25 03:19:32,0.9979
17715,606,atm_withdrawal,821.92,2025-03-31 02:41:30,0.9979
19194,1594,atm_withdrawal,3063.42,2025-04-08 00:24:34,0.9979
15642,1020,online_retail,3303.34,2025-03-21 02:20:08,0.9979
19427,1108,atm_withdrawal,2016.74,2025-04-09 03:31:03,0.9979
35291,1296,atm_withdrawal,1713.25,2025-06-28 04:42:58,0.9979
47157,1016,atm_withdrawal,1068.24,2025-08-27 00:04:27,0.9979
58277,1925,atm_withdrawal,1137.22,2025-10-22 03:43:05,0.9978
33143,239,atm_withdrawal,3081.8,2025-06-17 03:24:07,0.9978
38052,1960,electronics,649.13,2025-07-12 02:41:46,0.9978
34135,1015,electronics,1508.49,2025-06-22 01:38:14,0.9978
31899,1135,atm_withdrawal,1014.8,2025-06-11 03:09:28,0.9978
27478,1859,atm_withdrawal,886.61,2025-05-20 03:04:08,0.9978
22186,161,atm_withdrawal,2803.0,2025-04-23 03:57:06,0.9978
9466,1817,online_retail,2115.47,2025-02-18 01:36:02,0.9978
39877,1820,online_retail,1243.1,2025-07-21 01:15:11,0.9978
21205,1935,electronics,13.76,2025-04-18 05:35:03,0.9978
10619,223,jewelry,9047.29,2025-02-24 01:57:53,0.9978
28844,1811,atm_withdrawal,990.43,2025-05-27 03:32:09,0.9978
36428,941,online_retail,897.9,2025-07-04 04:53:57,0.9978
5191,106,online_retail,639.5,2025-01-27 04:11:12,0.9978
10059,1455,atm_withdrawal,1353.29,2025-02-21 02:49:24,0.9978
36618,382,electronics,3.82,2025-07-05 01:53:18,0.9978
29060,1375,jewelry,2126.33,2025-05-28 04:33:24,0.9978
17557,1008,jewelry,8902.11,2025-03-30 04:28:47,0.9978
42688,31,jewelry,1295.04,2025-08-04 01:19:50,0.9978
11498,1539,atm_withdrawal,1938.93,2025-02-28 04:54:03,0.9978
14473,926,atm_withdrawal,8183.6,2025-03-15 01:04:33,0.9978
35265,446,atm_withdrawal,1205.37,2025-06-28 01:55:46,0.9978
12089,1541,jewelry,1971.14,2025-03-03 02:43:45,0.9978
31090,299,jewelry,646.0,2025-06-07 00:28:26,0.9978
12076,1664,atm_withdrawal,738.33,2025-03-03 00:52:02,0.9978
43686,844,dining,975.72,2025-08-09 04:44:21,0.9978
56713,51,atm_withdrawal,1528.95,2025-10-14 04:24:35,0.9977
8899,1998,electronics,1455.33,2025-02-15 03:59:58,0.9977
58088,709,atm_withdrawal,1685.81,2025-10-21 02:25:30,0.9977
15258,173,online_retail,1193.49,2025-03-19 00:06:48,0.9977
15881,1487,jewelry,1660.59,2025-03-22 02:21:29,0.9977
17712,413,atm_withdrawal,1115.75,2025-03-31 02:31:30,0.9977
16118,382,electronics,4816.46,2025-03-23 02:32:57,0.9977
18484,776,electronics,2839.65,2025-04-04 03:39:14,0.9977
12894,1204,atm_withdrawal,1060.96,2025-03-07 03:34:15,0.9977
46596,952,jewelry,1333.47,2025-08-24 04:38:55,0.9977
10036,1909,jewelry,1722.31,2025-02-21 00:22:38,0.9977
39642,1896,jewelry,878.22,2025-07-20 00:59:54,0.9977
30902,625,electronics,861.66,2025-06-06 02:57:06,0.9977
40085,519,jewelry,773.41,2025-07-22 01:40:33,0.9977
29030,1972,online_retail,878.08,2025-05-28 01:12:13,0.9976
7514,1338,atm_withdrawal,1420.3,2025-02-08 00:53:51,0.9976
8874,1917,jewelry,2037.49,2025-02-15 00:30:46,0.9976
8318,1897,online_retail,484.98,2025-02-12 01:05:54,0.9976
33580,1082,atm_withdrawal,1739.72,2025-06-19 04:46:44,0.9976
56711,1715,jewelry,925.02,2025-10-14 04:19:35,0.9976
26568,896,jewelry,1126.92,2025-05-15 04:50:56,0.9976
28835,1549,online_retail,2.33,2025-05-27 02:48:21,0.9976
49007,593,online_retail,3316.13,2025-09-05 02:40:10,0.9976
14244,1972,atm_withdrawal,4045.68,2025-03-14 00:55:09,0.9976
17156,2000,electronics,1674.87,2025-03-28 02:06:25,0.9976
24545,1323,atm_withdrawal,1772.77,2025-05-05 00:45:30,0.9976
25344,519,atm_withdrawal,1299.1,2025-05-09 04:07:53,0.9976
37433,1993,atm_withdrawal,1357.29,2025-07-09 03:10:26,0.9976
38318,105,online_retail,6.7,2025-07-13 10:28:39,0.9976
7952,519,online_retail,1629.64,2025-02-10 02:58:39,0.9975
51814,1977,atm_withdrawal,10.29,2025-09-19 14:32:42,0.9975
8505,1136,jewelry,1268.97,2025-02-13 01:35:45,0.9975
10432,1434,online_retail,1109.4,2025-02-23 04:06:55,0.9975
11488,1591,jewelry,585.92,2025-02-28 03:39:36,0.9975
14074,134,online_retail,9.63,2025-03-13 05:04:09,0.9975
18452,1771,electronics,1835.29,2025-04-04 00:07:06,0.9975
15263,414,jewelry,777.35,2025-03-19 00:29:18,0.9975
48204,757,jewelry,2152.93,2025-09-01 00:37:25,0.9975
37701,304,jewelry,14.8,2025-07-10 09:02:46,0.9975
28244,1356,atm_withdrawal,2992.12,2025-05-24 03:58:02,0.9975
26704,823,atm_withdrawal,809.44,2025-05-16 01:04:57,0.9975
36082,246,online_retail,14.87,2025-07-02 09:43:22,0.9975
227,1722,atm_withdrawal,3279.4,2025-01-02 04:59:34,0.9975
13255,1058,online_retail,1254.68,2025-03-09 01:31:49,0.9974
44550,1415,atm_withdrawal,7.42,2025-08-13 16:51:18,0.9974
13637,1597,online_retail,2198.82,2025-03-11 00:50:07,0.9974
13855,1696,jewelry,666.13,2025-03-12 01:49:21,0.9974
3550,1487,atm_withdrawal,1002.43,2025-01-19 01:38:56,0.9974
28004,37,electronics,841.31,2025-05-23 00:32:20,0.9974
28834,1549,online_retail,4.78,2025-05-27 02:47:12,0.9974
53845,1493,jewelry,1051.64,2025-09-30 01:08:49,0.9974
39676,1470,electronics,2872.06,2025-07-20 03:54:31,0.9974
50758,1597,atm_withdrawal,2525.94,2025-09-14 03:57:20,0.9974
50136,609,atm_withdrawal,821.84,2025-09-11 00:03:42,0.9974
30913,1025,atm_withdrawal,1513.34,2025-06-06 04:12:03,0.9974
33362,811,atm_withdrawal,1061.87,2025-06-18 04:20:30,0.9974
23525,190,utilities,2517.16,2025-04-30 02:03:00,0.9974
31480,317,jewelry,681.05,2025-06-09 01:04:00,0.9974
18703,1968,jewelry,1749.93,2025-04-05 04:58:32,0.9974
36827,930,electronics,1538.88,2025-07-06 01:57:18,0.9973
45309,371,electronics,2.88,2025-08-17 11:58:51,0.9973
45409,83,atm_withdrawal,996.52,2025-08-18 01:00:07,0.9973
6436,306,electronics,12.27,2025-02-02 08:07:06,0.9973
18872,957,electronics,987.29,2025-04-06 04:36:11,0.9972
54507,262,atm_withdrawal,2785.61,2025-10-03 04:09:06,0.9972
41076,1436,electronics,842.46,2025-07-27 00:16:55,0.9972
1798,574,jewelry,1098.52,2025-01-10 00:47:12,0.9972
20218,1518,electronics,1344.53,2025-04-13 02:59:01,0.9972
54930,1857,jewelry,1342.52,2025-10-05 04:55:13,0.9972
3546,1651,atm_withdrawal,1315.24,2025-01-19 01:06:48,0.9972
2591,1176,dining,2494.32,2025-01-14 03:10:49,0.9972
16922,213,jewelry,1066.9,2025-03-27 00:09:53,0.9972
7930,1315,atm_withdrawal,5026.1,2025-02-10 00:53:18,0.9971
24001,640,atm_withdrawal,9.46,2025-05-02 08:42:46,0.9971
8612,894,electronics,13.91,2025-02-13 15:13:31,0.9971
49205,330,jewelry,2580.34,2025-09-06 04:07:29,0.9971
38049,1064,electronics,1025.84,2025-07-12 02:24:25,0.9971
22175,1741,jewelry,5756.22,2025-04-23 02:57:17,0.9971
392,368,electronics,3431.62,2025-01-03 00:35:02,0.9971
31114,846,electronics,1492.04,2025-06-07 03:04:58,0.997
21580,1391,jewelry,608.12,2025-04-20 02:00:37,0.997
37859,679,online_retail,2582.67,2025-07-11 03:48:24,0.997
25142,30,dining,1050.95,2025-05-08 02:40:17,0.997
23999,640,atm_withdrawal,10.17,2025-05-02 08:40:03,0.997
3214,645,electronics,1152.91,2025-01-17 04:51:37,0.997
58858,1405,electronics,2067.06,2025-10-25 04:05:29,0.997
6576,1029,atm_withdrawal,1448.41,2025-02-03 00:45:03,0.997
38646,81,utilities,816.55,2025-07-15 02:21:57,0.997
26879,28,online_retail,4115.57,2025-05-17 00:05:12,0.997
41305,1966,online_retail,953.59,2025-07-28 00:52:31,0.997
37018,683,jewelry,793.62,2025-07-07 00:42:09,0.9969
1614,1285,online_retail,965.62,2025-01-09 03:57:50,0.9969
14498,399,dining,10644.95,2025-03-15 04:00:42,0.9969
1008,1639,online_retail,933.21,2025-01-06 02:59:26,0.9969
38644,1676,atm_withdrawal,1007.23,2025-07-15 02:04:29,0.9969
29653,1278,jewelry,2568.87,2025-05-31 01:39:04,0.9968
11063,204,jewelry,884.77,2025-02-26 04:07:31,0.9968
215,924,jewelry,725.3,2025-01-02 04:01:45,0.9968
24000,640,atm_withdrawal,13.72,2025-05-02 08:41:23,0.9968
10067,927,electronics,1032.35,2025-02-21 03:35:32,0.9968
43504,1433,dining,925.24,2025-08-08 03:48:01,0.9968
52490,1702,atm_withdrawal,13.45,2025-09-23 04:53:29,0.9967
19658,1169,online_retail,1122.02,2025-04-10 04:43:39,0.9967
20030,1245,online_retail,1002.89,2025-04-12 02:33:41,0.9967
28235,1934,utilities,767.53,2025-05-24 03:16:29,0.9967
12709,510,dining,1389.94,2025-03-06 03:37:18,0.9967
